year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
2024,OHIO,OH,39,31,24,US HOUSE,1,GEN,GREG LANDSMAN,DEMOCRAT,FALSE,TOTAL,213916,391909,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,1,GEN,ORLANDO SONZA,REPUBLICAN,FALSE,TOTAL,177993,391909,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,2,GEN,ALEXANDER DAVID SCHRANK,NA,TRUE,TOTAL,4,364616,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,2,GEN,DAVID J. TAYLOR,REPUBLICAN,FALSE,TOTAL,268211,364616,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,2,GEN,SAMANTHA MEADOWS,DEMOCRAT,FALSE,TOTAL,96401,364616,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,3,GEN,JOYCE BEATTY,DEMOCRAT,FALSE,TOTAL,242632,342987,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,3,GEN,MICHAEL YOUNG,REPUBLICAN,FALSE,TOTAL,100355,342987,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,4,GEN,JIM JORDAN,REPUBLICAN,FALSE,TOTAL,273297,399202,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,4,GEN,TAMIE WILSON,DEMOCRAT,FALSE,TOTAL,125905,399202,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,5,GEN,KEITH MUNDY,DEMOCRAT,FALSE,TOTAL,123024,378657,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,5,GEN,ROBERT E. LATTA,REPUBLICAN,FALSE,TOTAL,255633,378657,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,6,GEN,MICHAEL A. RULLI,REPUBLICAN,FALSE,TOTAL,245860,368375,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,6,GEN,MICHAEL L. KRIPCHAK,DEMOCRAT,FALSE,TOTAL,122515,368375,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,7,GEN,DENNIS KUCINICH,INDEPENDENT,FALSE,TOTAL,51264,400371,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,7,GEN,MATT DIEMER,DEMOCRAT,FALSE,TOTAL,144613,400371,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,7,GEN,MAX L. MILLER,REPUBLICAN,FALSE,TOTAL,204494,400371,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,8,GEN,VANESSA ENOCH,DEMOCRAT,FALSE,TOTAL,140625,378128,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,8,GEN,WARREN DAVIDSON,REPUBLICAN,FALSE,TOTAL,237503,378128,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,9,GEN,DEREK MERRIN,REPUBLICAN,FALSE,TOTAL,178716,375195,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,9,GEN,MARCY KAPTUR,DEMOCRAT,FALSE,TOTAL,181098,375195,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,9,GEN,TOM PRUSS,LIBERTARIAN,FALSE,TOTAL,15381,375195,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,10,GEN,AMY COX,DEMOCRAT,FALSE,TOTAL,145420,370746,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,10,GEN,MICHAEL HARBAUGH,INDEPENDENT,FALSE,TOTAL,11631,370746,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,10,GEN,MICHAEL R. TURNER,REPUBLICAN,FALSE,TOTAL,213695,370746,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,11,GEN,ALAN RAPOPORT,REPUBLICAN,FALSE,TOTAL,59394,302413,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,11,GEN,CHRISTOPHER ZELONISH,NA,TRUE,TOTAL,2,302413,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,11,GEN,SEAN FREEMAN,INDEPENDENT,FALSE,TOTAL,6107,302413,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,11,GEN,SHONTEL M. BROWN,DEMOCRAT,FALSE,TOTAL,236883,302413,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,11,GEN,TRACY DEFORDE,NA,TRUE,TOTAL,27,302413,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,12,GEN,JERRAD CHRISTIAN,DEMOCRAT,FALSE,TOTAL,119738,380188,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,12,GEN,TROY BALDERSON,REPUBLICAN,FALSE,TOTAL,260450,380188,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,13,GEN,EMILIA STRONG SYKES,DEMOCRAT,FALSE,TOTAL,197466,386390,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,13,GEN,KEVIN COUGHLIN,REPUBLICAN,FALSE,TOTAL,188924,386390,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,14,GEN,BRIAN BOB KENDERES,DEMOCRAT,FALSE,TOTAL,140431,383858,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,14,GEN,DAVID P. JOYCE,REPUBLICAN,FALSE,TOTAL,243427,383858,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,15,GEN,ADAM MILLER,DEMOCRAT,FALSE,TOTAL,151411,347749,FALSE,20250910,FALSE
2024,OHIO,OH,39,31,24,US HOUSE,15,GEN,MIKE CAREY,REPUBLICAN,FALSE,TOTAL,196338,347749,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,1,GEN,DENNIS BAKER,DEMOCRAT,FALSE,TOTAL,107903,312501,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,1,GEN,KEVIN HERN,REPUBLICAN,FALSE,TOTAL,188832,312501,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,1,GEN,MARK DAVID GARCIA SANDERS,INDEPENDENT,FALSE,TOTAL,15766,312501,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,2,GEN,BRANDON WADE,DEMOCRAT,FALSE,TOTAL,68841,321025,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,2,GEN,JOSH BRECHEEN,REPUBLICAN,FALSE,TOTAL,238123,321025,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,2,GEN,RONNIE HOPKINS,INDEPENDENT,FALSE,TOTAL,14061,321025,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,3,GEN,FRANK D. LUCAS,REPUBLICAN,FALSE,TOTAL,1,-1,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,4,GEN,JAMES STACY,INDEPENDENT,FALSE,TOTAL,19870,306473,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,4,GEN,MARY BRANNON,DEMOCRAT,FALSE,TOTAL,86641,306473,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,4,GEN,TOM COLE,REPUBLICAN,FALSE,TOTAL,199962,306473,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,5,GEN,MADISON HORN,DEMOCRAT,FALSE,TOTAL,134471,342107,FALSE,20250910,FALSE
2024,OKLAHOMA,OK,40,73,53,US HOUSE,5,GEN,STEPHANIE I. BICE,REPUBLICAN,FALSE,TOTAL,207636,342107,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,1,GEN,BOB TODD,REPUBLICAN,FALSE,TOTAL,98908,351991,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,1,GEN,JOE CHRISTMAN,LIBERTARIAN,FALSE,TOTAL,10840,351991,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,1,GEN,MISCELLANEOUS,NA,FALSE,TOTAL,687,351991,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,1,GEN,SUZANNE BONAMICI,DEMOCRAT,FALSE,TOTAL,241556,351991,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,2,GEN,CLIFF BENTZ,REPUBLICAN,FALSE,TOTAL,224601,351489,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,2,GEN,DAN RUBY,DEMOCRAT,FALSE,TOTAL,115337,351489,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,2,GEN,MICHAEL KURT STETTLER,CONSTITUTION,FALSE,TOTAL,11255,351489,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,2,GEN,MISCELLANEOUS,NA,FALSE,TOTAL,296,351489,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,3,GEN,DAVID K. FROSCH,CONSTITUTION,FALSE,TOTAL,2459,334369,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,3,GEN,DAVID W. WALKER,"PROGRESSIVE, INDEPENDENT",FALSE,TOTAL,10245,334369,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,3,GEN,JOANNA HARBOUR,REPUBLICAN,FALSE,TOTAL,84344,334369,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,3,GEN,JOE MEYER,PACIFIC GREEN,FALSE,TOTAL,10106,334369,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,3,GEN,MAXINE E. DEXTER,DEMOCRAT,FALSE,TOTAL,226405,334369,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,3,GEN,MISCELLANEOUS,NA,FALSE,TOTAL,810,334369,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,4,GEN,DAN BAHLEN,LIBERTARIAN,FALSE,TOTAL,5704,378765,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,4,GEN,JUSTIN FILIP,PACIFIC GREEN,FALSE,TOTAL,10315,378765,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,4,GEN,MISCELLANEOUS,NA,FALSE,TOTAL,454,378765,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,4,GEN,MONIQUE DESPAIN,REPUBLICAN,FALSE,TOTAL,166430,378765,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,4,GEN,VAL T. HOYLE,DEMOCRAT,FALSE,TOTAL,195862,378765,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,5,GEN,ANDREA THORN TOWNSEND,PACIFIC GREEN,FALSE,TOTAL,4155,401293,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,5,GEN,BRETT SMITH,INDEPENDENT,FALSE,TOTAL,18665,401293,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,5,GEN,JANELLE S. BYNUM,DEMOCRAT,FALSE,TOTAL,191365,401293,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,5,GEN,LORI CHAVEZ-DEREMER,REPUBLICAN,FALSE,TOTAL,180420,401293,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,5,GEN,MISCELLANEOUS,NA,FALSE,TOTAL,495,401293,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,5,GEN,SONJA FEINTECH,LIBERTARIAN,FALSE,TOTAL,6193,401293,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,6,GEN,ANDREA SALINAS,DEMOCRAT,FALSE,TOTAL,180869,339065,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,6,GEN,MIKE ERICKSON,REPUBLICAN,FALSE,TOTAL,157634,339065,FALSE,20250910,FALSE
2024,OREGON,OR,41,92,72,US HOUSE,6,GEN,MISCELLANEOUS,NA,FALSE,TOTAL,562,339065,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,1,GEN,ASHLEY EHASZ,DEMOCRAT,FALSE,TOTAL,202042,463432,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,1,GEN,BRIAN K. FITZPATRICK,REPUBLICAN,FALSE,TOTAL,261390,463432,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,2,GEN,AARON BASHIR,REPUBLICAN,FALSE,TOTAL,77355,271046,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,2,GEN,BRENDAN F. BOYLE,DEMOCRAT,FALSE,TOTAL,193691,271046,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,3,GEN,DWIGHT EVANS,DEMOCRAT,FALSE,TOTAL,340223,340223,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,4,GEN,DAVID WINKLER,REPUBLICAN,FALSE,TOTAL,186457,455523,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,4,GEN,MADELEINE DEAN,DEMOCRAT,FALSE,TOTAL,269066,455523,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,5,GEN,ALFEIA GOODWIN,REPUBLICAN,FALSE,TOTAL,142355,410109,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,5,GEN,MARY GAY SCANLON,DEMOCRAT,FALSE,TOTAL,267754,410109,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,6,GEN,CHRISSY HOULAHAN,DEMOCRAT,FALSE,TOTAL,235625,419263,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,6,GEN,NEIL YOUNG,REPUBLICAN,FALSE,TOTAL,183638,419263,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,7,GEN,RYAN E. MACKENZIE,REPUBLICAN,FALSE,TOTAL,203688,403314,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,7,GEN,SUSAN WILD,DEMOCRAT,FALSE,TOTAL,199626,403314,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,8,GEN,MATT CARTWRIGHT,DEMOCRAT,FALSE,TOTAL,189411,385074,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,8,GEN,"ROB BRESNAHAN, JR.",REPUBLICAN,FALSE,TOTAL,195663,385074,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,9,GEN,AMANDA WALDMAN,DEMOCRAT,FALSE,TOTAL,115523,391735,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,9,GEN,DANIEL MEUSER,REPUBLICAN,FALSE,TOTAL,276212,391735,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,10,GEN,JANELLE STELSON,DEMOCRAT,FALSE,TOTAL,200434,406001,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,10,GEN,SCOTT PERRY,REPUBLICAN,FALSE,TOTAL,205567,406001,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,11,GEN,JIM ATKINSON,DEMOCRAT,FALSE,TOTAL,149641,403313,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,11,GEN,LLOYD SMUCKER,REPUBLICAN,FALSE,TOTAL,253672,403313,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,12,GEN,JAMES HAYES,REPUBLICAN,FALSE,TOTAL,181426,416228,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,12,GEN,SUMMER L. LEE,DEMOCRAT,FALSE,TOTAL,234802,416228,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,13,GEN,BETH FARNHAM,DEMOCRAT,FALSE,TOTAL,104823,406283,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,13,GEN,JOHN JOYCE,REPUBLICAN,FALSE,TOTAL,301460,406283,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,14,GEN,CHRIS DZIADOS,DEMOCRAT,FALSE,TOTAL,134755,403135,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,14,GEN,GUY RESCHENTHALER,REPUBLICAN,FALSE,TOTAL,268380,403135,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,15,GEN,GLENN THOMPSON,REPUBLICAN,FALSE,TOTAL,279027,390435,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,15,GEN,ZACH WOMER,DEMOCRAT,FALSE,TOTAL,111408,390435,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,16,GEN,MIKE KELLY,REPUBLICAN,FALSE,TOTAL,256923,403632,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,16,GEN,PRESTON NOURI,DEMOCRAT,FALSE,TOTAL,146709,403632,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,17,GEN,CHRISTOPHER R. DELUZIO,DEMOCRAT,FALSE,TOTAL,242838,450738,FALSE,20250910,FALSE
2024,PENNSYLVANIA,PA,42,23,14,US HOUSE,17,GEN,ROB MERCURI,REPUBLICAN,FALSE,TOTAL,207900,450738,FALSE,20250910,FALSE
2024,RHODE ISLAND,RI,44,15,5,US HOUSE,1,GEN,ALLEN RODNEY WATERS,REPUBLICAN,FALSE,TOTAL,70742,221118,FALSE,20250910,FALSE
2024,RHODE ISLAND,RI,44,15,5,US HOUSE,1,GEN,C. D. REYNOLDS,INDEPENDENT,FALSE,TOTAL,10463,221118,FALSE,20250910,FALSE
2024,RHODE ISLAND,RI,44,15,5,US HOUSE,1,GEN,GABE AMO,DEMOCRAT,FALSE,TOTAL,139352,221118,FALSE,20250910,FALSE
2024,RHODE ISLAND,RI,44,15,5,US HOUSE,1,GEN,WRITEIN,NA,TRUE,TOTAL,561,221118,FALSE,20250910,FALSE
2024,RHODE ISLAND,RI,44,15,5,US HOUSE,2,GEN,SETH MAGAZINER,DEMOCRAT,FALSE,TOTAL,153439,263480,FALSE,20250910,FALSE
2024,RHODE ISLAND,RI,44,15,5,US HOUSE,2,GEN,STEPHEN JOSEPH CORVI,REPUBLICAN,FALSE,TOTAL,109381,263480,FALSE,20250910,FALSE
2024,RHODE ISLAND,RI,44,15,5,US HOUSE,2,GEN,WRITEIN,NA,TRUE,TOTAL,660,263480,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,1,GEN,MICHAEL B. MOORE,DEMOCRAT,FALSE,TOTAL,162582,390777,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,1,GEN,NANCY MACE,REPUBLICAN,FALSE,TOTAL,227502,390777,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,1,GEN,WRITEIN,NA,TRUE,TOTAL,693,390777,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,2,GEN,DAVID ROBINSON II,DEMOCRAT,FALSE,TOTAL,142985,355285,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,2,GEN,JOE WILSON,REPUBLICAN,FALSE,TOTAL,211514,355285,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,2,GEN,WRITEIN,NA,TRUE,TOTAL,786,355285,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,3,GEN,BRYON L. BEST,DEMOCRAT,FALSE,TOTAL,87735,346713,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,3,GEN,MIKE BEDENBAUGH,ALLIANCE,FALSE,TOTAL,9918,346713,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,3,GEN,SHERI BIGGS,REPUBLICAN,FALSE,TOTAL,248451,346713,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,3,GEN,WRITEIN,NA,TRUE,TOTAL,609,346713,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,4,GEN,KATHRYN HARVEY,DEMOCRAT,FALSE,TOTAL,128976,346414,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,4,GEN,MARK HACKETT,CONSTITUTION,FALSE,TOTAL,9779,346414,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,4,GEN,WILLIAM R. TIMMONS IV,REPUBLICAN,FALSE,TOTAL,206916,346414,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,4,GEN,WRITEIN,NA,TRUE,TOTAL,743,346414,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,5,GEN,EVANGELINE HUNDLEY,DEMOCRAT,FALSE,TOTAL,130592,359409,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,5,GEN,RALPH NORMAN,REPUBLICAN,FALSE,TOTAL,228260,359409,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,5,GEN,WRITEIN,NA,TRUE,TOTAL,557,359409,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,GEN,DUKE BUCKNER,REPUBLICAN,FALSE,TOTAL,112360,305977,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,GEN,GREGG MARCEL DIXON,UNITED CITIZENS,FALSE,TOTAL,4927,305977,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,GEN,JAMES E. CLYBURN,DEMOCRAT,FALSE,TOTAL,182056,305977,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,GEN,JOSEPH ODDO,ALLIANCE,FALSE,TOTAL,1056,305977,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,GEN,MICHAEL SIMPSON,LIBERTARIAN,FALSE,TOTAL,5279,305977,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,6,GEN,WRITEIN,NA,TRUE,TOTAL,299,305977,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,7,GEN,MAL HYMAN,DEMOCRAT,FALSE,TOTAL,129522,370329,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,7,GEN,RUSSELL FRY,REPUBLICAN,FALSE,TOTAL,240326,370329,FALSE,20250910,FALSE
2024,SOUTH CAROLINA,SC,45,57,48,US HOUSE,7,GEN,WRITEIN,NA,TRUE,TOTAL,481,370329,FALSE,20250910,FALSE
2024,SOUTH DAKOTA,SD,46,45,37,US HOUSE,0,GEN,DUSTY JOHNSON,REPUBLICAN,FALSE,TOTAL,303630,421448,FALSE,20250910,FALSE
2024,SOUTH DAKOTA,SD,46,45,37,US HOUSE,0,GEN,SHERYL JOHNSON,DEMOCRAT,FALSE,TOTAL,117818,421448,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,1,GEN,DIANA HARSHBARGER,REPUBLICAN,FALSE,TOTAL,257825,330199,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,1,GEN,KEVIN JENKINS,DEMOCRAT,FALSE,TOTAL,64021,330199,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,1,GEN,LEVI BRAKE,INDEPENDENT,FALSE,TOTAL,2639,330199,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,1,GEN,RICHARD G. BAKER,INDEPENDENT,FALSE,TOTAL,5714,330199,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,JANE GEORGE,DEMOCRAT,FALSE,TOTAL,111316,362098,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,TIM BURCHETT,REPUBLICAN,FALSE,TOTAL,250782,362098,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,3,GEN,"CHARLES J. \""CHUCK\"" FLEISCHMANN",REPUBLICAN,FALSE,TOTAL,236519,350328,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,3,GEN,JACK ALLEN,DEMOCRAT,FALSE,TOTAL,102841,350328,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,3,GEN,JEAN HOWARD-HILL,INDEPENDENT,FALSE,TOTAL,5120,350328,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,3,GEN,"STEPHEN \""SCOOTER\"" KING",INDEPENDENT,FALSE,TOTAL,5848,350328,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,EARNEST ENSLEY,INDEPENDENT,FALSE,TOTAL,4689,313255,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,KEITH NOLAN,INDEPENDENT,FALSE,TOTAL,5601,313255,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,SCOTT DESJARLAIS,REPUBLICAN,FALSE,TOTAL,219133,313255,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,VICTORIA ISABEL BRODERICK,DEMOCRAT,FALSE,TOTAL,83832,313255,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,ANDREW OGLES,REPUBLICAN,FALSE,TOTAL,205075,360714,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,BOB TITLEY,INDEPENDENT,FALSE,TOTAL,3065,360714,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,JIM LARKIN,INDEPENDENT,FALSE,TOTAL,7607,360714,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,MARYAM ABOLFAZLI,DEMOCRAT,FALSE,TOTAL,142387,360714,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,"YOMI \""FAPAS\"" FAPARUSI",INDEPENDENT,FALSE,TOTAL,2580,360714,FALSE,20250910,FALSE
2024,TENNESSEE,TN,47,62,54,US HOUSE,6,GEN,JOHN W. ROSE,REPUBLICAN,FALSE,TOTAL,225543,331687,FALSE,20250910,FALSE
